"PASSENGERS","DISTANCE","AIR_TIME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_NM","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_NM","AIRCRAFT_TYPE","MONTH","DISTANCE_GROUP",
15.00,528.00,151.00,13487,"MSP","Minneapolis, MN","MN","Minnesota",11433,"DTW","Detroit, MI","MI","Michigan","699",3,2,
15.00,956.00,127.00,14635,"RSW","Fort Myers, FL","FL","Florida",12898,"LBE","Latrobe, PA","PA","Pennsylvania","694",3,2,
15.00,2106.00,297.00,10821,"BWI","Baltimore, MD","MD","Maryland",12889,"LAS","Las Vegas, NV","NV","Nevada","722",3,5,
15.00,455.00,69.00,13577,"MYR","Myrtle Beach, SC","SC","South Carolina",12898,"LBE","Latrobe, PA","PA","Pennsylvania","722",3,1,
15.00,190.00,45.00,10423,"AUS","Austin, TX","TX","Texas",11298,"DFW","Dallas/Fort Worth, TX","TX","Texas","723",3,1,
15.00,370.00,66.00,14107,"PHX","Phoenix, AZ","AZ","Arizona",12892,"LAX","Los Angeles, CA","CA","California","694",3,1,
15.00,628.00,88.00,11292,"DEN","Denver, CO","CO","Colorado",12889,"LAS","Las Vegas, NV","NV","Nevada","888",3,2,
15.00,743.00,97.00,11423,"DSM","Des Moines, IA","IA","Iowa",10397,"ATL","Atlanta, GA","GA","Georgia","656",3,2,
15.00,26.00,86.00,11615,"EWB","New Bedford/Fall River, MA","MA","Massachusetts",13541,"MVY","Martha's Vineyard, MA","MA","Massachusetts","125",3,1,
15.00,136.00,141.00,15554,"VAK","Chevak, AK","AK","Alaska",10551,"BET","Bethel, AK","AK","Alaska","194",3,1,
15.00,22.00,147.00,10551,"BET","Bethel, AK","AK","Alaska",13770,"NUP","Nunapitchuk, AK","AK","Alaska","035",3,1,
15.00,95.00,630.00,10551,"BET","Bethel, AK","AK","Alaska",11227,"CYF","Chefornak, AK","AK","Alaska","035",3,1,
15.00,77.00,610.00,10551,"BET","Bethel, AK","AK","Alaska",12851,"KWK","Kwigillingok, AK","AK","Alaska","035",3,1,
15.00,4.00,37.00,12831,"KUK","Kasigluk, AK","AK","Alaska",13770,"NUP","Nunapitchuk, AK","AK","Alaska","035",3,1,
15.00,45.00,78.00,12769,"KOT","Kotlik, AK","AK","Alaska",10416,"AUK","Alakanuk, AK","AK","Alaska","416",3,1,
15.00,59.00,51.00,14119,"PIP","Pilot Point, AK","AK","Alaska",14273,"PTH","Port Heiden, AK","AK","Alaska","416",3,1,
15.00,140.00,410.00,14273,"PTH","Port Heiden, AK","AK","Alaska",10245,"AKN","King Salmon, AK","AK","Alaska","416",3,1,
15.00,15.00,95.00,11053,"CLP","Clarks Point, AK","AK","Alaska",11336,"DLG","Dillingham, AK","AK","Alaska","416",3,1,
15.00,95.00,1710.00,15887,"WWT","Newtok, AK","AK","Alaska",10551,"BET","Bethel, AK","AK","Alaska","026",3,1,
15.00,15.00,168.00,12709,"KKI","Akiachak, AK","AK","Alaska",10551,"BET","Bethel, AK","AK","Alaska","035",3,1,
15.00,15.00,82.00,10551,"BET","Bethel, AK","AK","Alaska",12709,"KKI","Akiachak, AK","AK","Alaska","079",3,1,
15.00,15.00,204.00,10551,"BET","Bethel, AK","AK","Alaska",12709,"KKI","Akiachak, AK","AK","Alaska","036",3,1,
15.00,24.00,103.00,12831,"KUK","Kasigluk, AK","AK","Alaska",10551,"BET","Bethel, AK","AK","Alaska","035",3,1,
15.00,95.00,327.00,15887,"WWT","Newtok, AK","AK","Alaska",10551,"BET","Bethel, AK","AK","Alaska","035",3,1,
15.00,1042.00,319.00,11986,"GRR","Grand Rapids, MI","MI","Michigan",12266,"IAH","Houston, TX","TX","Texas","673",3,3,
15.00,402.00,123.00,12156,"HLN","Helena, MT","MT","Montana",14869,"SLC","Salt Lake City, UT","UT","Utah","638",3,1,
15.00,610.00,100.00,11433,"DTW","Detroit, MI","MI","Michigan",13244,"MEM","Memphis, TN","TN","Tennessee","629",3,2,
15.00,612.00,77.00,13930,"ORD","Chicago, IL","IL","Illinois",11278,"DCA","Washington, DC","VA","Virginia","629",3,2,
15.00,238.00,46.00,10561,"BFL","Bakersfield, CA","CA","California",14771,"SFO","San Francisco, CA","CA","California","629",3,1,
15.00,638.00,100.00,11292,"DEN","Denver, CO","CO","Colorado",11447,"DVL","Devils Lake, ND","ND","North Dakota","629",3,2,
15.00,429.00,122.00,13158,"MAF","Midland/Odessa, TX","TX","Texas",12266,"IAH","Houston, TX","TX","Texas","629",3,1,
15.00,0.00,30.00,11298,"DFW","Dallas/Fort Worth, TX","TX","Texas",11298,"DFW","Dallas/Fort Worth, TX","TX","Texas","479",3,1,
15.00,6.00,12.00,11646,"FBS","Friday Harbor, WA","WA","Washington",16603,"DHB","Deer Harbor, WA","WA","Washington","042",3,1,
15.00,680.00,85.00,11292,"DEN","Denver, CO","CO","Colorado",13487,"MSP","Minneapolis, MN","MN","Minnesota","614",3,2,
15.00,109.00,27.00,12892,"LAX","Los Angeles, CA","CA","California",14679,"SAN","San Diego, CA","CA","California","614",3,1,
15.00,1172.00,262.00,11298,"DFW","Dallas/Fort Worth, TX","TX","Texas",12264,"IAD","Washington, DC","VA","Virginia","698",3,3,
15.00,916.00,236.00,14689,"SBA","Santa Barbara, CA","CA","California",11292,"DEN","Denver, CO","CO","Colorado","694",3,2,
15.00,744.00,100.00,10140,"ABQ","Albuquerque, NM","NM","New Mexico",12266,"IAH","Houston, TX","TX","Texas","694",3,2,
15.00,225.00,142.00,14805,"SHH","Shishmaref, AK","AK","Alaska",15478,"UNK","Unalakleet, AK","AK","Alaska","415",3,1,
16.00,169.00,300.00,15232,"TKF","Truckee, CA","CA","California",14967,"SQL","San Carlos, CA","CA","California","479",3,1,
16.00,1569.00,248.00,11193,"CVG","Cincinnati, OH","KY","Kentucky",14107,"PHX","Phoenix, AZ","AZ","Arizona","614",3,4,
16.00,74.00,100.00,13970,"OTZ","Kotzebue, AK","AK","Alaska",10640,"BKC","Buckland, AK","AK","Alaska","194",3,1,
16.00,225.00,107.00,15478,"UNK","Unalakleet, AK","AK","Alaska",14805,"SHH","Shishmaref, AK","AK","Alaska","406",3,1,
16.00,54.00,61.00,10640,"BKC","Buckland, AK","AK","Alaska",15785,"WLK","Selawik, AK","AK","Alaska","415",3,1,
16.00,539.00,526.00,13873,"OME","Nome, AK","AK","Alaska",10299,"ANC","Anchorage, AK","AK","Alaska","406",3,2,
16.00,234.00,48.00,15049,"SVA","Savoonga, AK","AK","Alaska",11941,"GLV","Golovin, AK","AK","Alaska","405",3,1,
16.00,94.00,27.00,14843,"SJU","San Juan, PR","PR","Puerto Rico",15027,"STX","Christiansted, VI","VI","U.S. Virgin Islands","441",3,1,
16.00,489.00,75.00,12323,"ILM","Wilmington, NC","NC","North Carolina",13398,"MMU","Morristown, NJ","NJ","New Jersey","669",3,1,
16.00,770.00,145.00,12448,"JAN","Jackson/Vicksburg, MS","MS","Mississippi",11986,"GRR","Grand Rapids, MI","MI","Michigan","674",3,2,
16.00,291.00,427.00,11630,"FAI","Fairbanks, AK","AK","Alaska",12868,"KYU","Koyukuk, AK","AK","Alaska","416",3,1,
16.00,73.00,104.00,11214,"CXF","Coldfoot, AK","AK","Alaska",10247,"AKP","Anaktuvuk Pass, AK","AK","Alaska","416",3,1,
16.00,488.00,95.00,11057,"CLT","Charlotte, NC","NC","North Carolina",14193,"PNS","Pensacola, FL","FL","Florida","675",3,1,
16.00,65.00,17.00,14193,"PNS","Pensacola, FL","FL","Florida",13422,"MOB","Mobile, AL","AL","Alabama","675",3,1,
16.00,788.00,98.00,12266,"IAH","Houston, TX","TX","Texas",14730,"SDF","Louisville, KY","KY","Kentucky","673",3,2,
16.00,990.00,150.00,13303,"MIA","Miami, FL","FL","Florida",11066,"CMH","Columbus, OH","OH","Ohio","677",3,2,
16.00,291.00,575.00,15304,"TPA","Tampa, FL","FL","Florida",11421,"DSI","Destin, FL","FL","Florida","416",3,1,
16.00,155.00,78.00,14574,"ROA","Roanoke, VA","VA","Virginia",11057,"CLT","Charlotte, NC","NC","North Carolina","638",3,1,
16.00,185.00,35.00,11057,"CLT","Charlotte, NC","NC","North Carolina",12323,"ILM","Wilmington, NC","NC","North Carolina","631",3,1,
16.00,399.00,94.00,10551,"BET","Bethel, AK","AK","Alaska",10299,"ANC","Anchorage, AK","AK","Alaska","405",3,1,
16.00,390.00,95.00,14919,"SNP","St. Paul, AK","AK","Alaska",10551,"BET","Bethel, AK","AK","Alaska","405",3,1,
16.00,767.00,149.00,14919,"SNP","St. Paul, AK","AK","Alaska",10299,"ANC","Anchorage, AK","AK","Alaska","405",3,2,
16.00,919.00,132.00,11278,"DCA","Washington, DC","VA","Virginia",13303,"MIA","Miami, FL","FL","Florida","694",3,2,
16.00,187.00,45.00,12478,"JFK","New York, NY","NY","New York",10721,"BOS","Boston, MA","MA","Massachusetts","627",3,1,
16.00,1242.00,133.00,12892,"LAX","Los Angeles, CA","CA","California",10423,"AUS","Austin, TX","TX","Texas","721",3,3,
16.00,272.00,119.00,11612,"EVV","Evansville, IN","IN","Indiana",13930,"ORD","Chicago, IL","IL","Illinois","675",3,1,
16.00,229.00,49.00,11193,"CVG","Cincinnati, OH","KY","Kentucky",11433,"DTW","Detroit, MI","MI","Michigan","629",3,1,
16.00,626.00,88.00,14709,"SCC","Deadhorse, AK","AK","Alaska",10299,"ANC","Anchorage, AK","AK","Alaska","614",3,2,
16.00,411.00,141.00,12523,"JNU","Juneau, AK","AK","Alaska",10926,"CDV","Cordova, AK","AK","Alaska","612",3,1,
16.00,2086.00,989.00,14747,"SEA","Seattle, WA","WA","Washington",13495,"MSY","New Orleans, LA","LA","Louisiana","698",3,5,
16.00,462.00,729.00,14489,"RDM","Bend/Redmond, OR","OR","Oregon",14771,"SFO","San Francisco, CA","CA","California","673",3,1,
16.00,177.00,74.00,14574,"ROA","Roanoke, VA","VA","Virginia",12264,"IAD","Washington, DC","VA","Virginia","675",3,1,
16.00,199.00,530.00,11618,"EWR","Newark, NJ","NJ","New Jersey",11278,"DCA","Washington, DC","VA","Virginia","530",3,1,
16.00,145.00,140.00,10721,"BOS","Boston, MA","MA","Massachusetts",10257,"ALB","Albany, NY","NY","New York","678",3,1,
16.00,251.00,54.00,10257,"ALB","Albany, NY","NY","New York",10792,"BUF","Buffalo, NY","NY","New York","678",3,1,
16.00,240.00,39.00,13930,"ORD","Chicago, IL","IL","Illinois",11267,"DAY","Dayton, OH","OH","Ohio","676",3,1,
16.00,712.00,172.00,15048,"SUX","Sioux City, IA","IA","Iowa",10136,"ABI","Abilene, TX","TX","Texas","676",3,2,
16.00,1747.00,258.00,10397,"ATL","Atlanta, GA","GA","Georgia",12889,"LAS","Las Vegas, NV","NV","Nevada","722",3,4,
16.00,411.00,115.00,14869,"SLC","Salt Lake City, UT","UT","Utah",11109,"COS","Colorado Springs, CO","CO","Colorado","614",3,1,
16.00,2105.00,291.00,10721,"BOS","Boston, MA","MA","Massachusetts",14869,"SLC","Salt Lake City, UT","UT","Utah","614",3,5,
16.00,73.00,21.00,11109,"COS","Colorado Springs, CO","CO","Colorado",11292,"DEN","Denver, CO","CO","Colorado","614",3,1,
16.00,1520.00,234.00,12953,"LGA","New York, NY","NY","New York",10423,"AUS","Austin, TX","TX","Texas","723",3,4,
16.00,368.00,60.00,14869,"SLC","Salt Lake City, UT","UT","Utah",12889,"LAS","Las Vegas, NV","NV","Nevada","698",3,1,
16.00,534.00,159.00,14492,"RDU","Raleigh/Durham, NC","NC","North Carolina",13204,"MCO","Orlando, FL","FL","Florida","698",3,2,
16.00,252.00,41.00,13487,"MSP","Minneapolis, MN","MN","Minnesota",11977,"GRB","Green Bay, WI","WI","Wisconsin","694",3,1,
16.00,932.00,140.00,11697,"FLL","Fort Lauderdale, FL","FL","Florida",11193,"CVG","Cincinnati, OH","KY","Kentucky","888",3,2,
16.00,10.00,45.00,11550,"EMK","Emmonak, AK","AK","Alaska",10416,"AUK","Alakanuk, AK","AK","Alaska","194",3,1,
16.00,71.00,849.00,11336,"DLG","Dillingham, AK","AK","Alaska",10245,"AKN","King Salmon, AK","AK","Alaska","035",3,1,
16.00,67.00,326.00,11336,"DLG","Dillingham, AK","AK","Alaska",15293,"TOG","Togiak, AK","AK","Alaska","035",3,1,
16.00,7.00,58.00,12653,"KEK","Ekwok, AK","AK","Alaska",12755,"KNW","New Stuyahok, AK","AK","Alaska","416",3,1,
16.00,17.00,64.00,12779,"KPN","Kipnuk, AK","AK","Alaska",11227,"CYF","Chefornak, AK","AK","Alaska","416",3,1,
16.00,37.00,182.00,15862,"WTL","Tuntutuliak, AK","AK","Alaska",12851,"KWK","Kwigillingok, AK","AK","Alaska","026",3,1,
16.00,22.00,237.00,10551,"BET","Bethel, AK","AK","Alaska",13770,"NUP","Nunapitchuk, AK","AK","Alaska","035",3,1,
16.00,390.00,58.00,14831,"SJC","San Jose, CA","CA","California",14262,"PSP","Palm Springs, CA","CA","California","673",3,1,
16.00,610.00,91.00,13244,"MEM","Memphis, TN","TN","Tennessee",11433,"DTW","Detroit, MI","MI","Michigan","629",3,2,
16.00,528.00,94.00,13487,"MSP","Minneapolis, MN","MN","Minnesota",11433,"DTW","Detroit, MI","MI","Michigan","629",3,2,
16.00,296.00,55.00,14576,"ROC","Rochester, NY","NY","New York",11433,"DTW","Detroit, MI","MI","Michigan","631",3,1,
16.00,1075.00,163.00,11433,"DTW","Detroit, MI","MI","Michigan",12266,"IAH","Houston, TX","TX","Texas","631",3,3,
16.00,351.00,56.00,12448,"JAN","Jackson/Vicksburg, MS","MS","Mississippi",12266,"IAH","Houston, TX","TX","Texas","631",3,1,
16.00,615.00,100.00,14307,"PVD","Providence, RI","RI","Rhode Island",11433,"DTW","Detroit, MI","MI","Michigan","631",3,2,
16.00,199.00,131.00,14771,"SFO","San Francisco, CA","CA","California",14487,"RDD","Redding, CA","CA","California","631",3,1,
16.00,472.00,80.00,13871,"OMA","Omaha, NE","NE","Nebraska",11292,"DEN","Denver, CO","CO","Colorado","629",3,1,
16.00,888.00,130.00,13930,"ORD","Chicago, IL","IL","Illinois",11292,"DEN","Denver, CO","CO","Colorado","622",3,2,
16.00,1744.00,174.00,12892,"LAX","Los Angeles, CA","CA","California",13930,"ORD","Chicago, IL","IL","Illinois","698",3,4,
16.00,783.00,140.00,10529,"BDL","Hartford, CT","CT","Connecticut",13930,"ORD","Chicago, IL","IL","Illinois","888",3,2,
16.00,723.00,117.00,10257,"ALB","Albany, NY","NY","New York",13930,"ORD","Chicago, IL","IL","Illinois","888",3,2,
16.00,64.00,82.00,12822,"KTS","Brevig Mission, AK","AK","Alaska",14805,"SHH","Shishmaref, AK","AK","Alaska","415",3,1,
17.00,166.00,108.00,15232,"TKF","Truckee, CA","CA","California",14831,"SJC","San Jose, CA","CA","California","458",3,1,
17.00,496.00,78.00,14683,"SAT","San Antonio, TX","TX","Texas",11540,"ELP","El Paso, TX","TX","Texas","614",3,1,
17.00,834.00,108.00,14057,"PDX","Portland, OR","OR","Oregon",12892,"LAX","Los Angeles, CA","CA","California","614",3,2,
17.00,650.00,163.00,10423,"AUS","Austin, TX","TX","Texas",13198,"MCI","Kansas City, MO","MO","Missouri","614",3,2,
17.00,502.00,100.00,12953,"LGA","New York, NY","NY","New York",11433,"DTW","Detroit, MI","MI","Michigan","612",3,2,
17.00,72.00,143.00,12844,"KVL","Kivalina, AK","AK","Alaska",14102,"PHO","Point Hope, AK","AK","Alaska","415",3,1,
17.00,118.00,136.00,13873,"OME","Nome, AK","AK","Alaska",15721,"WBB","Stebbins, AK","AK","Alaska","415",3,1,
17.00,124.00,192.00,14895,"SMK","St. Michael, AK","AK","Alaska",13873,"OME","Nome, AK","AK","Alaska","415",3,1,
17.00,49.00,172.00,14895,"SMK","St. Michael, AK","AK","Alaska",15478,"UNK","Unalakleet, AK","AK","Alaska","415",3,1,
17.00,36.00,170.00,14856,"SKK","Shaktoolik, AK","AK","Alaska",15478,"UNK","Unalakleet, AK","AK","Alaska","415",3,1,
17.00,218.00,134.00,14102,"PHO","Point Hope, AK","AK","Alaska",15785,"WLK","Selawik, AK","AK","Alaska","415",3,1,
17.00,43.00,54.00,15861,"WTK","Noatak, AK","AK","Alaska",12844,"KVL","Kivalina, AK","AK","Alaska","415",3,1,
17.00,49.00,37.00,15478,"UNK","Unalakleet, AK","AK","Alaska",14895,"SMK","St. Michael, AK","AK","Alaska","415",3,1,
17.00,1045.00,149.00,14843,"SJU","San Juan, PR","PR","Puerto Rico",13303,"MIA","Miami, FL","FL","Florida","694",3,3,
17.00,1011.00,142.00,15304,"TPA","Tampa, FL","FL","Florida",13930,"ORD","Chicago, IL","IL","Illinois","722",3,3,
17.00,826.00,125.00,13485,"MSN","Madison, WI","WI","Wisconsin",11292,"DEN","Denver, CO","CO","Colorado","722",3,2,
17.00,155.00,37.00,11433,"DTW","Detroit, MI","MI","Michigan",11066,"CMH","Columbus, OH","OH","Ohio","674",3,1,
17.00,123.00,32.00,11066,"CMH","Columbus, OH","OH","Ohio",10647,"BKL","Cleveland, OH","OH","Ohio","674",3,1,
17.00,242.00,43.00,11123,"CPS","St. Louis, MO","MO","Missouri",13341,"MKC","Kansas City, MO","MO","Missouri","674",3,1,
17.00,534.00,72.00,13341,"MKC","Kansas City, MO","MO","Missouri",12448,"JAN","Jackson/Vicksburg, MS","MS","Mississippi","674",3,2,
17.00,90.00,21.00,11986,"GRR","Grand Rapids, MI","MI","Michigan",11721,"FNT","Flint, MI","MI","Michigan","674",3,1,
17.00,73.00,147.00,10247,"AKP","Anaktuvuk Pass, AK","AK","Alaska",11214,"CXF","Coldfoot, AK","AK","Alaska","416",3,1,
17.00,871.00,298.00,11193,"CVG","Cincinnati, OH","KY","Kentucky",12266,"IAH","Houston, TX","TX","Texas","673",3,2,
17.00,425.00,130.00,11042,"CLE","Cleveland, OH","OH","Ohio",12478,"JFK","New York, NY","NY","New York","677",3,1,
17.00,416.00,67.00,11057,"CLT","Charlotte, NC","NC","North Carolina",11252,"DAB","Daytona Beach, FL","FL","Florida","631",3,1,
17.00,1192.00,531.00,10165,"ADK","Adak Island, AK","AK","Alaska",10299,"ANC","Anchorage, AK","AK","Alaska","405",3,3,
17.00,382.00,183.00,10874,"CAK","Akron, OH","OH","Ohio",11618,"EWR","Newark, NJ","NJ","New Jersey","675",3,1,
17.00,319.00,113.00,14122,"PIT","Pittsburgh, PA","PA","Pennsylvania",11618,"EWR","Newark, NJ","NJ","New Jersey","675",3,1,
17.00,113.00,27.00,11433,"DTW","Detroit, MI","MI","Michigan",10469,"AZO","Kalamazoo, MI","MI","Michigan","638",3,1,
17.00,341.00,58.00,10397,"ATL","Atlanta, GA","GA","Georgia",12448,"JAN","Jackson/Vicksburg, MS","MS","Mississippi","629",3,1,
17.00,234.00,84.00,12523,"JNU","Juneau, AK","AK","Alaska",12819,"KTN","Ketchikan, AK","AK","Alaska","888",3,1,
17.00,190.00,34.00,14457,"RAP","Rapid City, SD","SD","South Dakota",11315,"DIK","Dickinson, ND","ND","North Dakota","675",3,1,
17.00,543.00,226.00,14747,"SEA","Seattle, WA","WA","Washington",10849,"BZN","Bozeman, MT","MT","Montana","673",3,2,
17.00,369.00,55.00,10821,"BWI","Baltimore, MD","MD","Maryland",10721,"BOS","Boston, MA","MA","Massachusetts","694",3,1,
17.00,83.00,22.00,11057,"CLT","Charlotte, NC","NC","North Carolina",11995,"GSO","Greensboro/High Point, NC","NC","North Carolina","675",3,1,
17.00,70.00,20.00,14814,"SHV","Shreveport, LA","LA","Louisiana",15401,"TXK","Texarkana, AR","AR","Arkansas","676",3,1,
17.00,1237.00,172.00,11697,"FLL","Fort Lauderdale, FL","FL","Florida",10721,"BOS","Boston, MA","MA","Massachusetts","698",3,3,
17.00,973.00,120.00,11066,"CMH","Columbus, OH","OH","Ohio",11697,"FLL","Fort Lauderdale, FL","FL","Florida","699",3,2,
17.00,2075.00,334.00,14100,"PHL","Philadelphia, PA","PA","Pennsylvania",14107,"PHX","Phoenix, AZ","AZ","Arizona","694",3,5,
17.00,1747.00,190.00,12889,"LAS","Las Vegas, NV","NV","Nevada",10397,"ATL","Atlanta, GA","GA","Georgia","722",3,4,
17.00,509.00,64.00,11433,"DTW","Detroit, MI","MI","Michigan",12478,"JFK","New York, NY","NY","New York","622",3,2,
17.00,1342.00,218.00,11066,"CMH","Columbus, OH","OH","Ohio",10140,"ABQ","Albuquerque, NM","NM","New Mexico","698",3,3,
17.00,946.00,306.00,10721,"BOS","Boston, MA","MA","Massachusetts",10397,"ATL","Atlanta, GA","GA","Georgia","698",3,2,
17.00,270.00,42.00,12451,"JAX","Jacksonville, FL","FL","Florida",10397,"ATL","Atlanta, GA","GA","Georgia","656",3,1,
17.00,674.00,114.00,15370,"TUL","Tulsa, OK","OK","Oklahoma",10397,"ATL","Atlanta, GA","GA","Georgia","656",3,2,
17.00,4.00,32.00,13770,"NUP","Nunapitchuk, AK","AK","Alaska",12831,"KUK","Kasigluk, AK","AK","Alaska","035",3,1,
17.00,162.00,192.00,10551,"BET","Bethel, AK","AK","Alaska",10416,"AUK","Alakanuk, AK","AK","Alaska","416",3,1,
17.00,21.00,92.00,12737,"KMO","Manokotak, AK","AK","Alaska",11053,"CLP","Clarks Point, AK","AK","Alaska","416",3,1,
17.00,112.00,1511.00,10551,"BET","Bethel, AK","AK","Alaska",13894,"OOK","Toksook, AK","AK","Alaska","026",3,1,
17.00,22.00,291.00,11550,"EMK","Emmonak, AK","AK","Alaska",15085,"SXP","Sheldon Point, AK","AK","Alaska","026",3,1,
17.00,28.00,113.00,15862,"WTL","Tuntutuliak, AK","AK","Alaska",12708,"KKH","Kongiganak, AK","AK","Alaska","026",3,1,
17.00,22.00,205.00,13770,"NUP","Nunapitchuk, AK","AK","Alaska",10551,"BET","Bethel, AK","AK","Alaska","035",3,1,
17.00,278.00,58.00,14262,"PSP","Palm Springs, CA","CA","California",14794,"SGU","St. George, UT","UT","Utah","673",3,1,
17.00,1048.00,366.00,12217,"HSV","Huntsville, AL","AL","Alabama",11292,"DEN","Denver, CO","CO","Colorado","673",3,3,
17.00,272.00,42.00,14794,"SGU","St. George, UT","UT","Utah",14869,"SLC","Salt Lake City, UT","UT","Utah","638",3,1,
17.00,359.00,53.00,11292,"DEN","Denver, CO","CO","Colorado",10279,"AMA","Amarillo, TX","TX","Texas","629",3,1,
17.00,876.00,129.00,14457,"RAP","Rapid City, SD","SD","South Dakota",14107,"PHX","Phoenix, AZ","AZ","Arizona","631",3,2,
17.00,199.00,123.00,14487,"RDD","Redding, CA","CA","California",14771,"SFO","San Francisco, CA","CA","California","631",3,1,
17.00,359.00,52.00,10279,"AMA","Amarillo, TX","TX","Texas",11292,"DEN","Denver, CO","CO","Colorado","631",3,1,
17.00,679.00,106.00,14771,"SFO","San Francisco, CA","CA","California",14747,"SEA","Seattle, WA","WA","Washington","631",3,2,
17.00,545.00,73.00,12278,"ICT","Wichita, KS","KS","Kansas",13487,"MSP","Minneapolis, MN","MN","Minnesota","631",3,2,
17.00,9.00,125.00,12652,"KEH","Kenmore, WA","WA","Washington",13002,"LKE","Seattle, WA","WA","Washington","042",3,1,
17.00,1157.00,188.00,14100,"PHL","Philadelphia, PA","PA","Pennsylvania",12951,"LFT","Lafayette, LA","LA","Louisiana","673",3,3,
17.00,94.00,18.00,12264,"IAD","Washington, DC","VA","Virginia",13230,"MDT","Harrisburg, PA","PA","Pennsylvania","631",3,1,
17.00,177.00,75.00,12264,"IAD","Washington, DC","VA","Virginia",14574,"ROA","Roanoke, VA","VA","Virginia","631",3,1,
17.00,137.00,25.00,13930,"ORD","Chicago, IL","IL","Illinois",11986,"GRR","Grand Rapids, MI","MI","Michigan","614",3,1,
17.00,1754.00,293.00,10721,"BOS","Boston, MA","MA","Massachusetts",11292,"DEN","Denver, CO","CO","Colorado","622",3,4,
17.00,2288.00,253.00,12892,"LAX","Los Angeles, CA","CA","California",12264,"IAD","Washington, DC","VA","Virginia","698",3,5,
17.00,820.00,126.00,11618,"EWR","Newark, NJ","NJ","New Jersey",12451,"JAX","Jacksonville, FL","FL","Florida","694",3,2,
17.00,1015.00,157.00,11986,"GRR","Grand Rapids, MI","MI","Michigan",11292,"DEN","Denver, CO","CO","Colorado","694",3,3,
17.00,925.00,135.00,13930,"ORD","Chicago, IL","IL","Illinois",12266,"IAH","Houston, TX","TX","Texas","634",3,2,
18.00,1206.00,132.00,11423,"DSM","Des Moines, IA","IA","Iowa",14082,"PGD","Punta Gorda, FL","FL","Florida","698",3,3,
18.00,366.00,504.00,14107,"PHX","Phoenix, AZ","AZ","Arizona",12127,"HHR","Hawthorne, CA","CA","California","458",3,1,
18.00,1099.00,378.00,12889,"LAS","Las Vegas, NV","NV","Nevada",13871,"OMA","Omaha, NE","NE","Nebraska","614",3,3,
18.00,488.00,65.00,14679,"SAN","San Diego, CA","CA","California",14570,"RNO","Reno, NV","NV","Nevada","614",3,1,
18.00,515.00,230.00,10397,"ATL","Atlanta, GA","GA","Georgia",14635,"RSW","Fort Myers, FL","FL","Florida","614",3,2,
18.00,7.00,25.00,13806,"OBU","Kobuk, AK","AK","Alaska",14804,"SHG","Shungnak, AK","AK","Alaska","415",3,1,
18.00,5.00,28.00,14895,"SMK","St. Michael, AK","AK","Alaska",15721,"WBB","Stebbins, AK","AK","Alaska","415",3,1,
18.00,36.00,33.00,15478,"UNK","Unalakleet, AK","AK","Alaska",14856,"SKK","Shaktoolik, AK","AK","Alaska","415",3,1,
